Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-19,2022-06-30,Final,3000,30.0,Rs.30.0000 per share(3000%)Dividend,LTI,04/19/2022,06/30/2022
2021-07-10,2021-10-25,Interim,1500,15.0,Rs.15.0000 per share(1500%)Interim Dividend,LTI,07/10/2021,10/25/2021
2021-07-15,2021-07-30,Special,1000,10.0,Rs.10.0000 per share(1000%)Special Dividend,LTI,07/15/2021,07/30/2021
2021-04-05,2021-01-07,Final,2500,25.0,Rs.25.0000 per share(2500%)Final Dividend,LTI,04/05/2021,01/07/2021
2020-10-13,2020-10-27,Interim,1500,15.0,Rs. 15.0000 per share (1500%) First Interim Dividend,LTI,10/13/2020,10/27/2020
2020-05-19,2020-09-07,Final,1550,15.5,Rs.15.5000 per share(1550%)Final Dividend,LTI,05/19/2020,09/07/2020
2019-10-10,2019-10-24,Interim,1250,12.5,Rs.12.5000 per share(1250%) First Interim Dividend (RD has been revised),LTI,10/10/2019,10/24/2019
2019-02-05,2019-11-07,Final,1550,15.5,Rs.15.5000 per share(1550%)Final Dividend,LTI,02/05/2019,11/07/2019
2018-05-10,2018-10-31,Interim,1250,12.5,Rs.12.5/- (1250%) First Interim Dividend,LTI,05/10/2018,10/31/2018
2018-05-23,2018-08-14,Final,1350,13.5,Rs.13.5000 per share(1350%)Final Dividend,LTI,05/23/2018,08/14/2018
2017-10-13,2017-11-13,Interim,800,8.0,Rs.8.0000 per share(800%)First Interim Dividend.,LTI,10/13/2017,11/13/2017
2017-04-05,2017-08-14,Final,970,9.7,Rs.9.7000 per share(970%)Final Dividend,LTI,04/05/2017,08/14/2017
2016-10-27,2016-11-17,Interim,685,6.85,Rs.6.8500 per share(685%)Interim Dividend,LTI,10/27/2016,11/17/2016
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-21,2022-07-07,Final,750,15.0,Rs.15.0000 per share(750%)Final Dividend,LTTS,04/21/2022,07/07/2022
2022-03-01,2022-01-25,Interim,500,10.0,Rs.10.0000 per share(500%)Interim Dividend,LTTS,03/01/2022,01/25/2022
2021-01-10,2021-10-26,Interim,0,0.0,Interim Dividend,LTTS,01/10/2021,10/26/2021
2021-01-10,2021-10-26,Special,500,10.0,Rs.10.0000 per share(500%)Special Dividend,LTTS,01/10/2021,10/26/2021
2021-03-05,2021-08-07,Final,725,14.5,Rs.14.5000 per share(725%)Final Dividend,LTTS,03/05/2021,08/07/2021
2020-01-10,2020-10-26,Interim,375,7.5,Rs.7.5000 per share(375%)Interim Dividend,LTTS,01/10/2020,10/26/2020
2020-05-15,2020-08-07,Final,675,13.5,Rs.13.5000 per share(675%)Final Dividend,LTTS,05/15/2020,08/07/2020
2019-07-10,2019-10-30,Interim,375,7.5,Rs.7.5000 per share(375%)Interim Dividend,LTTS,07/10/2019,10/30/2019
2019-03-05,2019-11-07,Final,675,13.5,Rs.13.5000 per share(675%)Final Dividend,LTTS,03/05/2019,11/07/2019
2018-11-10,2018-01-11,Interim,375,7.5,Rs.7.5000 per share(375%)Interim Dividend,LTTS,11/10/2018,01/11/2018
2018-05-22,2018-08-13,Final,600,12.0,Rs.12.0000 per share(600%)Final Dividend,LTTS,05/22/2018,08/13/2018
2017-10-23,2017-11-14,Interim,200,4.0,Rs.4.0000 per share(200%)Interim Dividend,LTTS,10/23/2017,11/14/2017
2017-08-05,2017-08-14,Final,200,4.0,Rs.4.0000 per share(200%)Dividend,LTTS,08/05/2017,08/14/2017
2016-10-27,2016-11-21,Interim,150,3.0,Rs.3.0000 per share(150%)Interim Dividend,LTTS,10/27/2016,11/21/2016
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-05-25,2021-07-14,Final,25,0.5,Rs.0.5000 per share(25%)Final Dividend,LXCHEM,05/25/2021,07/14/2021
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-30,2022-07-14,Final,231,11.55,Rs.11.5500 per share(231%)Dividend,M&M,05/30/2022,07/14/2022
2021-05-28,2021-07-15,Final,175,8.75,Rs.8.7500 per share(175%)Dividend,M&M,05/28/2021,07/15/2021
2020-12-06,2020-07-16,Final,47,2.35,Rs.2.3500 per share(47%)Dividend,M&M,12/06/2020,07/16/2020
2019-05-29,2019-07-18,Final,170,8.5,Rs.8.5000 per share(170%)Dividend,M&M,05/29/2019,07/18/2019
2018-05-29,2018-12-07,Final,150,7.5,Rs.7.5000 per share(150%)Dividend,M&M,05/29/2018,12/07/2018
2017-05-30,2017-07-13,Final,260,13.0,Rs.13.0000 per share(260%) Dividend.,M&M,05/30/2017,07/13/2017
2016-05-30,2016-07-21,Final,240,12.0,Rs.12.0000 per share(240%)Dividend,M&M,05/30/2016,07/21/2016
2015-05-29,2015-07-16,Final,240,12.0,Rs.12.0000 per share(240%)Dividend,M&M,05/29/2015,07/16/2015
2014-05-29,2014-07-17,Final,270,13.5,Rs.13.5000 per share(270%)Dividend,M&M,05/29/2014,07/17/2014
2014-05-30,2014-07-17,Special,10,0.5,Rs.0.5000 per share(10%)Special Dividend,M&M,05/30/2014,07/17/2014
2013-05-30,2013-07-18,Final,260,13.0,Rs.0.5000 per share(10%)Special Dividend & Rs.12.5000 per share(250%)Dividend,M&M,05/30/2013,07/18/2013
2013-05-30,2013-07-18,Final&Spl,260,0.0,Rs.0.5000 per share(10%)Special Dividend & Rs.12.5000 per share(250%)Dividend,M&M,05/30/2013,07/18/2013
2012-05-30,2012-12-07,Final,250,12.5,,M&M,05/30/2012,12/07/2012
2011-05-30,2011-07-14,Final,230,11.5,Rs.10.50 per share(210%)Dividend & Rs.1.00 per share(20%)Special Dividend,M&M,05/30/2011,07/14/2011
2010-05-24,2010-08-07,Final,190,9.5,Rs.8.75 per share(175%)Dividend + Rs.0.75 per share(15%)Special Dividend,M&M,05/24/2010,08/07/2010
2009-05-19,2009-09-07,Final,100,10.0,,M&M,05/19/2009,09/07/2009
2008-05-16,2008-03-07,Final,115,11.5,AGM,M&M,05/16/2008,03/07/2008
2007-05-23,2007-05-07,Final,40,4.0,(25% Final Dividend + Special Dividend 15%) AGM,M&M,05/23/2007,05/07/2007
2007-07-03,2007-03-23,Interim,75,7.5,,M&M,07/03/2007,03/23/2007
2006-05-19,2006-06-29,Final,100,10.0,AGM,M&M,05/19/2006,06/29/2006
2005-10-05,2005-06-29,Final,130,13.0,Dividend 100% + 30% Special Dividend,M&M,10/05/2005,06/29/2005
2004-05-13,2004-06-28,Final,90,9.0,AGM,M&M,05/13/2004,06/28/2004
2003-09-05,2003-06-26,Final,55,5.5,AGM,M&M,09/05/2003,06/26/2003
2002-10-05,2002-06-26,Final,50,0.0,AGM,M&M,10/05/2002,06/26/2002
2001-04-17,2001-05-23,Final,55,0.0,AGM,M&M,04/17/2001,05/23/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-11-01,2022-04-02,Interim,625.0,6.25,Rs.6.2500 per share(625%)Second Interim Dividend,MARICO,11/01/2022,04/02/2022
2021-10-13,2021-08-11,Interim,300.0,3.0,Rs.3.0000 per share(300%)Interim Dividend,MARICO,10/13/2021,08/11/2021
2021-02-17,2021-10-03,Interim,450.0,4.5,Rs.4.5000 per share(450%)Second Interim Dividend,MARICO,02/17/2021,10/03/2021
2020-10-13,2020-05-11,Interim,300.0,3.0,Rs.3.0000 per share(300%)Interim Dividend,MARICO,10/13/2020,05/11/2020
2020-03-03,2020-03-16,Interim,75.0,0.75,Rs.0.7500 per share(75%)Third Interim Dividend,MARICO,03/03/2020,03/16/2020
2020-06-01,2020-06-02,Interim,325.0,3.25,Rs.3.2500 per share(325%)Second Interim Dividend,MARICO,06/01/2020,06/02/2020
2019-03-10,2019-04-11,Interim,275.0,2.75,Rs.2.7500 per share(275%)Interim Dividend,MARICO,03/10/2019,04/11/2019
2019-03-01,2019-12-02,Interim,275.0,2.75,Rs.2.7500 per share(275%)Second Interim Dividend,MARICO,03/01/2019,12/02/2019
2018-11-10,2018-12-11,Interim,200.0,2.0,Rs.2.0000 per share(200%)First Interim Dividend,MARICO,11/10/2018,12/11/2018
2018-10-01,2018-02-16,Interim,250.0,2.5,Rs.2.5000 per share(250%)Second Interim Dividend,MARICO,10/01/2018,02/16/2018
2017-10-24,2017-06-11,Interim,175.0,1.75,Rs.1.7500 per share(175%)First Interim Dividend,MARICO,10/24/2017,06/11/2017
2017-01-25,2017-09-02,Interim,200.0,2.0,Rs.2.0000 per share(200%)Second Interim Dividend.,MARICO,01/25/2017,09/02/2017
2016-04-11,2016-11-16,Interim,150.0,1.5,Rs.1.5000 per share(150%)First Interim Dividend,MARICO,04/11/2016,11/16/2016
2016-04-03,2016-03-17,Interim,100.0,1.0,Rs.1.0000 per share(100%)Third Interim Dividend,MARICO,04/03/2016,03/17/2016
2016-01-22,2016-05-02,Interim,150.0,1.5,Rs.1.5000 per share(150%)Second Interim Dividend,MARICO,01/22/2016,05/02/2016
2015-10-26,2015-09-11,Interim,175.0,1.75,Rs.1.7500 per share(175%)First Interim Dividend,MARICO,10/26/2015,09/11/2015
2015-01-23,2015-06-02,Interim,150.0,0.0,Rs.1.5000 per share(150%)Second Interim Dividend,MARICO,01/23/2015,06/02/2015
2014-10-28,2014-11-13,Interim,100.0,0.0,Rs.1.0000 per share(100%)First Interim Dividend,MARICO,10/28/2014,11/13/2014
2014-03-20,2014-03-27,Interim,175.0,0.0,Rs.1.7500 per share(175%)Third Interim Dividend (Revised from RD 31/03/2014),MARICO,03/20/2014,03/27/2014
2014-01-20,2014-06-02,Interim,100.0,0.0,Re.1.0000 per share (100%) Second Interim Dividend,MARICO,01/20/2014,06/02/2014
2013-10-18,2013-01-11,Interim,75.0,0.0,Rs.0.7500 per share(75%)First Interim Dividend,MARICO,10/18/2013,01/11/2013
2013-04-22,2013-03-05,Interim,50.0,0.0,Rs.0.5000 per share(50%)Second Interim Dividend<br>,MARICO,04/22/2013,03/05/2013
2012-08-10,2012-07-11,Interim,50.0,0.0,Rs.0.5000 per share(50%)First Interim Dividend,MARICO,08/10/2012,07/11/2012
2012-04-18,2012-08-05,Interim,40.0,0.0,Second Interim Dividend,MARICO,04/18/2012,08/05/2012
2011-10-18,2011-09-11,Interim,30.0,0.0,First Interim Dividend,MARICO,10/18/2011,09/11/2011
2011-04-21,2011-06-05,Interim,36.0,0.0,Second Interim Dividend,MARICO,04/21/2011,06/05/2011
2010-10-18,2010-01-11,Interim,30.0,0.0,First Interim Dividend,MARICO,10/18/2010,01/11/2010
2010-04-20,2010-03-05,Interim,36.0,0.0,Second Interim Dividend,MARICO,04/20/2010,03/05/2010
2009-10-22,2009-10-30,Interim,30.0,0.0,First Interim Dividend,MARICO,10/22/2009,10/30/2009
2009-09-04,2009-04-27,Interim,35.5,0.0,Second Interim Dividend,MARICO,09/04/2009,04/27/2009
2008-10-10,2008-10-24,Interim,30.0,0.0,First Interim Dividend,MARICO,10/10/2008,10/24/2008
2008-04-15,2008-04-29,Interim,37.0,0.0,Third Interim Dividend,MARICO,04/15/2008,04/29/2008
2007-10-15,2007-10-29,Interim,15.0,0.0,,MARICO,10/15/2007,10/29/2007
2007-07-16,2007-07-30,Interim,13.5,0.0,First Interim Dividend,MARICO,07/16/2007,07/30/2007
2007-12-03,2007-03-29,Interim,20.0,0.0,Fourth Interim Dividend,MARICO,12/03/2007,03/29/2007
2007-09-01,2007-01-23,Interim,17.0,0.0,Third Interim Dividend,MARICO,09/01/2007,01/23/2007
2006-06-10,2006-10-20,Interim,15.0,0.0,Second Interim Dividend,MARICO,06/10/2006,10/20/2006
2006-07-14,2006-07-28,Interim,13.5,0.0,First Interim Dividend for the year 2006-07.,MARICO,07/14/2006,07/28/2006
2006-04-13,2006-04-27,Interim,20.0,0.0,,MARICO,04/13/2006,04/27/2006
2006-01-13,2006-01-27,Interim,16.0,0.0,Third Interim Dividend,MARICO,01/13/2006,01/27/2006
2005-10-14,2005-10-31,Interim,14.0,0.0,Second Interim Dividend,MARICO,10/14/2005,10/31/2005
2005-07-15,2005-05-08,Interim,12.0,0.0,First Interim Dividend,MARICO,07/15/2005,05/08/2005
2005-04-15,2005-03-05,Interim,17.5,0.0,,MARICO,04/15/2005,03/05/2005
2005-01-14,2005-01-28,Interim,14.0,0.0,Third Interim Dividend,MARICO,01/14/2005,01/28/2005
2004-10-29,2004-11-11,Interim,12.0,0.0,Second Interim Dividend,MARICO,10/29/2004,11/11/2004
2004-07-15,2004-08-13,Interim,10.0,0.0,,MARICO,07/15/2004,08/13/2004
2004-04-22,2004-06-05,Interim,25.0,0.0,Fourth Interim Dividend & Bonus issue,MARICO,04/22/2004,06/05/2004
2004-05-03,2004-03-22,Interim,25.0,0.0,Third Interim Dividend,MARICO,05/03/2004,03/22/2004
2003-01-10,2003-10-25,Interim,20.0,0.0,Second interim dividend,MARICO,01/10/2003,10/25/2003
2003-10-07,2003-08-08,Interim,15.0,0.0,15% First Interim Dividend,MARICO,10/07/2003,08/08/2003
2003-04-21,2003-09-07,Final,20.0,0.0,20% Final Dividend & AGM,MARICO,04/21/2003,09/07/2003
2003-01-13,2003-10-02,Interim,10.0,0.0,Third Interim Dividend,MARICO,01/13/2003,10/02/2003
2002-02-08,2002-04-11,Interim,10.0,0.0,Second Interim Dividend,MARICO,02/08/2002,04/11/2002
2002-04-18,2002-08-05,Interim,50.0,0.0,,MARICO,04/18/2002,08/05/2002
2001-12-14,2002-01-30,Interim,35.0,0.0,Third Interim Dividend,MARICO,12/14/2001,01/30/2002
2001-09-09,2001-10-24,Interim,30.0,0.0,Second Interim Dividend,MARICO,09/09/2001,10/24/2001
2001-06-18,2001-02-08,Interim,25.0,0.0,First Interim Dividend,MARICO,06/18/2001,02/08/2001
2001-03-24,2001-03-07,Final,60.0,0.0,,MARICO,03/24/2001,03/07/2001
2000-02-06,2000-04-09,Interim,40.0,0.0,(Revised),MARICO,02/06/2000,04/09/2000
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-06-28,2021-05-08,Final,900,45.0,Rs.45.0000 per share(900%)Final Dividend,MARUTI,06/28/2021,05/08/2021
2020-05-13,2020-08-13,Final,1200,60.0,Rs.60.0000 per share(1200%)Final Dividend,MARUTI,05/13/2020,08/13/2020
2019-04-25,2019-08-14,Final,1600,80.0,Rs.80.0000 per share(1600%)Final Dividend,MARUTI,04/25/2019,08/14/2019
2018-04-27,2018-08-14,Final,1600,80.0,Rs.80.0000 per share(1600%)Final Dividend,MARUTI,04/27/2018,08/14/2018
2017-04-27,2017-08-24,Final,1500,75.0,Rs.75.0000 per share(1500%) Dividend.,MARUTI,04/27/2017,08/24/2017
2016-04-26,2016-08-31,Final,700,35.0,Rs.35.0000 per share(700%)Final Dividend,MARUTI,04/26/2016,08/31/2016
2015-04-27,2015-08-26,Final,500,25.0,Rs.25.0000 per share(500%)Final Dividend,MARUTI,04/27/2015,08/26/2015
2014-04-25,2014-08-27,Final,240,12.0,Rs.12.0000 per share(240%)Dividend,MARUTI,04/25/2014,08/27/2014
2013-04-26,2013-08-13,Final,160,8.0,Rs.8.0000 per share(160%)Dividend,MARUTI,04/26/2013,08/13/2013
2012-04-28,2012-08-14,Final,150,7.5,Rs.7.50 per share(150%)Final Dividend,MARUTI,04/28/2012,08/14/2012
2011-04-25,2011-08-24,Final,150,7.5,Rs.7.50 per share(150%)Final Dividend,MARUTI,04/25/2011,08/24/2011
2010-04-26,2010-08-24,Final,120,6.0,,MARUTI,04/26/2010,08/24/2010
2009-04-24,2009-08-18,Final,70,3.5,,MARUTI,04/24/2009,08/18/2009
2008-04-24,2008-08-14,Final,100,5.0,,MARUTI,04/24/2008,08/14/2008
2007-04-24,2007-08-22,Final,90,4.5,AGM,MARUTI,04/24/2007,08/22/2007
2006-07-31,2006-08-23,Final,70,3.5,,MARUTI,07/31/2006,08/23/2006
2005-06-05,2005-08-25,Final,40,2.0,i.e. Rs.2.00 per share (Nominal Value Rs.5 per share),MARUTI,06/05/2005,08/25/2005
2004-05-17,2004-08-07,Final,30,1.5,i.e. Rs.1.50 (Nominal Value Rs. 5 per share) & AGM,MARUTI,05/17/2004,08/07/2004
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-03-02,2022-02-21,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,03/02/2022,02/21/2022
2021-04-02,2021-02-17,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,04/02/2021,02/17/2021
2020-06-02,2020-02-13,Interim,400,8.0,Rs.8.0000 per share(400%)Interim Dividend,METROPOLIS,06/02/2020,02/13/2020
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-05-24,2022-07-07,Final,50.0,1.0,Rs.1.0000 per share(50%)Final Dividend & Bonus issue,MINDAIND,05/24/2022,07/07/2022
2022-07-02,2022-02-16,Interim,25.0,0.5,Rs.0.5000 per share(25%)Interim Dividend,MINDAIND,07/02/2022,02/16/2022
2021-06-14,2021-04-08,Final,25.0,0.5,Rs.0.5000 per share(25%)Dividend,MINDAIND,06/14/2021,04/08/2021
2021-04-02,2021-02-15,Interim,17.5,0.35,Rs.0.3500 per share(17.5%)Interim Dividend,MINDAIND,04/02/2021,02/15/2021
2020-06-02,2020-02-17,Interim,20.0,0.4,Rs.0.4000 per share(20%)Interim Dividend,MINDAIND,06/02/2020,02/17/2020
2019-05-16,2019-07-29,Final,32.5,0.65,Rs.0.6500 per share(32.5%)Final Dividend,MINDAIND,05/16/2019,07/29/2019
2019-06-02,2019-02-15,Interim,22.5,0.45,Rs.0.4500 per share(22.5%)Interim Dividend,MINDAIND,06/02/2019,02/15/2019
2018-05-22,2018-11-07,Final,80.0,1.6,Rs.1.6000 per share(80%)Final Dividend,MINDAIND,05/22/2018,11/07/2018
2018-02-14,2018-02-22,Interim,60.0,1.2,Rs.1.2000 per share(60%)Interim Dividend,MINDAIND,02/14/2018,02/22/2018
2017-05-16,2017-08-21,Final,50.0,1.0,Rs.1.0000 per share(50%)Final Dividend,MINDAIND,05/16/2017,08/21/2017
2017-07-02,2017-02-16,Interim,60.0,1.2,Rs.1.2000 per share(60%)Interim Dividend.,MINDAIND,07/02/2017,02/16/2017
2016-04-07,2016-03-08,Final,40.0,4.0,Rs.4.0000 per share(40%)Final Dividend,MINDAIND,04/07/2016,03/08/2016
2016-02-02,2016-11-02,Interim,30.0,3.0,Rs.3.0000 per share(30%)Interim Dividend,MINDAIND,02/02/2016,11/02/2016
2015-05-27,2015-07-30,Final,35.0,0.0,Rs.3.5000 per share(35%)Final Dividend,MINDAIND,05/27/2015,07/30/2015
2015-02-16,2015-02-26,Interim,25.0,0.0,Rs.2.5000 per share(25%)Interim Dividend,MINDAIND,02/16/2015,02/26/2015
2014-05-28,2014-08-19,Final,30.0,0.0,Rs.3.0000 per share(30%)Dividend,MINDAIND,05/28/2014,08/19/2014
2013-05-24,2013-06-09,Final,30.0,0.0,Rs.3.0000 per share(30%)Dividend,MINDAIND,05/24/2013,06/09/2013
2012-06-20,2012-09-14,Final,30.0,0.0,,MINDAIND,06/20/2012,09/14/2012
2011-05-31,2011-02-08,Final,30.0,0.0,Rs.3.00 per share(30%)Dividend,MINDAIND,05/31/2011,02/08/2011
2010-05-31,2010-12-15,Final,30.0,0.0,,MINDAIND,05/31/2010,12/15/2010
2009-05-29,2009-07-20,Final,25.0,0.0,,MINDAIND,05/29/2009,07/20/2009
2008-05-27,2008-07-15,Final,25.0,0.0,,MINDAIND,05/27/2008,07/15/2008
2007-05-29,2007-07-16,Final,25.0,0.0,AGM,MINDAIND,05/29/2007,07/16/2007
2006-05-06,2006-07-17,Final,25.0,0.0,AGM,MINDAIND,05/06/2006,07/17/2006
2005-05-31,2005-07-19,Final,25.0,0.0,AGM,MINDAIND,05/31/2005,07/19/2005
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-18,2022-04-28,Interim,120,6.0,Rs.6.0000 per share(120%)Interim Dividend,MOLDTKPAC,04/18/2022,04/28/2022
2021-05-26,2021-09-22,Final,80,4.0,Rs.4.0000 per share(80%)Final Dividend,MOLDTKPAC,05/26/2021,09/22/2021
2021-03-03,2021-03-16,Interim,60,3.0,Rs.3.0000 per share(60%)Interim Dividend,MOLDTKPAC,03/03/2021,03/16/2021
2020-04-03,2020-03-19,Interim,100,5.0,Rs.5.0000 per share(100%)Interim Dividend,MOLDTKPAC,04/03/2020,03/19/2020
2019-05-27,2019-09-20,Final,40,2.0,Rs.2.0000 per share(40%)Final Dividend,MOLDTKPAC,05/27/2019,09/20/2019
2019-04-24,2019-09-05,Interim,40,2.0,Rs.2.0000 per share(40%)Interim Dividend,MOLDTKPAC,04/24/2019,09/05/2019
2018-05-29,2018-09-19,Final,40,2.0,Rs.2.0000 per share(40%)Final Dividend,MOLDTKPAC,05/29/2018,09/19/2018
2018-09-05,2018-05-21,Interim,40,2.0,Rs.2.0000 per share(40%)Interim Dividend,MOLDTKPAC,09/05/2018,05/21/2018
2017-02-06,2017-09-14,Final,32,1.6,Rs.1.6000 per share(32%)Final Dividend,MOLDTKPAC,02/06/2017,09/14/2017
2017-03-28,2017-10-04,Interim,40,2.0,Rs.2.0000 per share(40%)Interim Dividend.,MOLDTKPAC,03/28/2017,10/04/2017
2016-11-05,2016-09-09,Final,25,1.25,Rs.1.2500 per share(25%)Final Dividend,MOLDTKPAC,11/05/2016,09/09/2016
2016-08-03,2016-03-18,Interim,40,2.0,Rs.2.0000 per share(40%)Interim Dividend (inclusive of 20% one time 30th year Addtional Dividend),MOLDTKPAC,08/03/2016,03/18/2016
2015-05-19,2015-09-18,Final,20,0.0,Rs.2.0000 per share(20%)Final Dividend,MOLDTKPAC,05/19/2015,09/18/2015
2015-02-03,2015-12-03,Interim,20,0.0,Rs.2.0000 per share(20%)Interim Dividend,MOLDTKPAC,02/03/2015,12/03/2015
2014-05-29,2014-09-24,Final,15,0.0,Rs.1.5000 per share(15%)Final Dividend,MOLDTKPAC,05/29/2014,09/24/2014
2014-08-05,2014-05-20,Interim,15,0.0,Rs.1.5000 per share(15%)Interim Dividend,MOLDTKPAC,08/05/2014,05/20/2014
2013-05-27,2013-09-25,Final,15,0.0,Rs.1.5000 per share(15%)Final Dividend,MOLDTKPAC,05/27/2013,09/25/2013
2013-10-05,2013-05-23,Interim,10,0.0,Rs.1.0000 per share(10%)Interim Dividend,MOLDTKPAC,10/05/2013,05/23/2013
2012-05-29,2012-09-13,Final,25,0.0,,MOLDTKPAC,05/29/2012,09/13/2012
2012-06-02,2012-02-21,Interim,25,0.0,,MOLDTKPAC,06/02/2012,02/21/2012
2011-05-31,2011-09-14,Final,30,0.0,Rs.3.00 per share(30%)Final Dividend,MOLDTKPAC,05/31/2011,09/14/2011
2011-05-16,2011-05-24,Interim,20,0.0,,MOLDTKPAC,05/16/2011,05/24/2011
2010-12-07,2010-05-08,Final,30,0.0,,MOLDTKPAC,12/07/2010,05/08/2010
2009-06-29,2009-09-17,Final,20,0.0,,MOLDTKPAC,06/29/2009,09/17/2009
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
,,,,,,MOSCHIP,,
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2021-02-06,2021-03-09,Final,150,1.5,Rs.1.5000 per share(150%)Final Dividend,MOTHERSUMI,02/06/2021,03/09/2021
2020-02-28,2020-12-03,Interim,150,1.5,Rs.1.5000 per share(150%)Interim Dividend,MOTHERSUMI,02/28/2020,12/03/2020
2019-05-27,2019-08-08,Final,150,1.5,Rs.1.5000 per share(150%)Final Dividend,MOTHERSUMI,05/27/2019,08/08/2019
2018-05-23,2018-08-08,Final,225,2.25,Rs.2.2500 per share(225%)Dividend,MOTHERSUMI,05/23/2018,08/08/2018
2017-05-19,2017-08-14,Final,200,2.0,Rs.2.0000 per share(200%)Dividend,MOTHERSUMI,05/19/2017,08/14/2017
2016-11-03,2016-03-22,Interim,250,2.5,Rs.2.5000 per share(250%)Interim Dividend,MOTHERSUMI,11/03/2016,03/22/2016
2015-12-05,2015-07-23,Final,300,0.0,Rs.3.0000 per share(300%)Dividend,MOTHERSUMI,12/05/2015,07/23/2015
2014-05-22,2014-08-19,Final,250,0.0,Rs.2.5000 per share(250%)Dividend,MOTHERSUMI,05/22/2014,08/19/2014
2013-05-17,2013-08-21,Final,200,0.0,Rs.2.0000 per share(200%)Dividend,MOTHERSUMI,05/17/2013,08/21/2013
2012-05-28,2012-08-31,Final,225,0.0,Rs.2.25 per share(225%)Dividend (Revised),MOTHERSUMI,05/28/2012,08/31/2012
2011-05-25,2011-08-25,Final,275,0.0,,MOTHERSUMI,05/25/2011,08/25/2011
2010-05-18,2010-08-18,Final,175,0.0,,MOTHERSUMI,05/18/2010,08/18/2010
2009-06-30,2009-09-16,Final,135,0.0,,MOTHERSUMI,06/30/2009,09/16/2009
2008-02-06,2008-01-08,Final,135,0.0,AGM,MOTHERSUMI,02/06/2008,01/08/2008
2007-05-28,2007-07-23,Final,150,0.0,AGM,MOTHERSUMI,05/28/2007,07/23/2007
2006-05-30,2006-07-28,Final,115,0.0,AGM,MOTHERSUMI,05/30/2006,07/28/2006
2005-05-27,2005-11-08,Final,100,0.0,Dividend @ 100% (Re. 1/- per share).,MOTHERSUMI,05/27/2005,11/08/2005
2004-05-29,2004-09-09,Final,100,0.0,(Rs.1/- per share) & AGM,MOTHERSUMI,05/29/2004,09/09/2004
2003-05-29,2003-09-09,Final,75,0.0,AGM,MOTHERSUMI,05/29/2003,09/09/2003
2002-06-13,2002-08-28,Final,50,0.0,AGM,MOTHERSUMI,06/13/2002,08/28/2002
2001-06-20,2001-07-08,Final,40,0.0,AGM,MOTHERSUMI,06/20/2001,07/08/2001
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-10-02,2022-02-21,Interim,30,3.0,Rs.3.0000 per share(30%)Interim Dividend,MTARTECH,10/02/2022,02/21/2022
2021-02-06,2021-07-22,Final,30,3.0,Rs.3.0000 per share(30%)Final Dividend,MTARTECH,02/06/2021,07/22/2021
Announcement Date,Ex-Date,Dividend Type,Dividend (%),Dividend (Rs),Remarks,Stockname,Announce Date,Ex Date
2022-04-04,2022-04-25,Interim,200,20.0,Rs.20.0000 per share(200%)Interim Dividend,MUTHOOTFIN,04/04/2022,04/25/2022
2021-08-04,2021-04-22,Interim,200,20.0,Rs.20.0000 per share(200%)Interim Dividend,MUTHOOTFIN,08/04/2021,04/22/2021
2020-09-03,2020-03-23,Interim,150,15.0,Rs.15.0000 per share(150%)Interim Dividend,MUTHOOTFIN,09/03/2020,03/23/2020
2019-02-04,2019-11-04,Interim,120,12.0,Rs.12.0000 per share(120%)Interim Dividend,MUTHOOTFIN,02/04/2019,11/04/2019
2018-01-31,2018-02-15,Interim,100,10.0,Rs.10.0000 per share(100%)Interim Dividend,MUTHOOTFIN,01/31/2018,02/15/2018
2017-03-17,2017-03-30,Interim,60,6.0,Rs.6.0000 per share(60%)Interim Dividend,MUTHOOTFIN,03/17/2017,03/30/2017
2016-08-03,2016-03-16,Interim,20,2.0,Rs.2.0000 per share(20%)Second Interim Dividend,MUTHOOTFIN,08/03/2016,03/16/2016
